ticks,videoTimestamp,targetPower4dpType,intervalId,timeOfDayTimestamp,distanceMeters,speedVirtualMps,distanceVirtualMeters,workoutPosition,powerMatchOffset,cadence,speed,heartRate,power,distanceSensorMeters,trainerPower,time,targetPower,targetHeartRateZone,targetCadence,targetRpe,secondsSinceStart,grade,speedSensorMps,leftPower,rightPower
155,154.420901,twentyMin,1,1635598792126,979.19,7.668,1003.188,154504.69999998808,NaN,85,166,116,146,NaN,146,155.054,145,1,90,2,3510,NaN,NaN,NaN,NaN
156,155.435252,twentyMin,1,1635598793141,986.66,7.669,1010.856,155505.10000002384,NaN,86,167,116,146,NaN,146,156.174,145,1,90,2,3511,NaN,NaN,NaN,NaN
157,156.65202,twentyMin,1,1635598794358,994.13,7.669,1018.526,156708.40000003576,NaN,87,167,115,145,NaN,145,157.215,145,1,90,2,3512,NaN,NaN,NaN,NaN
158,157.867177,twentyMin,1,1635598795573,1001.59,7.668,1026.194,157905.80000001192,NaN,88,167,116,145,NaN,145,158.065,145,1,90,2,3513,NaN,NaN,NaN,NaN
159,158.377193,twentyMin,1,1635598796083,1009.1,7.668,1033.863,158404,NaN,89,168,116,145,NaN,145,159.028,145,1,90,2,3514,NaN,NaN,NaN,NaN
160,159.601382,twentyMin,1,1635598797307,1016.61,7.666,1041.531,159604,NaN,87,168,118,144,NaN,144,160.238,145,1,90,2,3515,NaN,NaN,NaN,NaN
161,160.82597,twentyMin,1,1635598798531,1024.12,7.668,1049.197,160907.90000003576,NaN,87,168,120,146,NaN,146,161.160,145,1,90,2,3516,NaN,NaN,NaN,NaN
162,161.601846,twentyMin,1,1635598799307,1031.63,7.67,1056.865,161611.19999998808,NaN,86,168,121,147,NaN,147,161.974,145,1,90,2,3517,NaN,NaN,NaN,NaN
163,162.559204,twentyMin,1,1635598800265,1039.19,7.67,1064.535,162612.19999998808,NaN,85,169,121,145,NaN,145,162.931,145,1,90,2,3518,NaN,NaN,NaN,NaN
164,163.778001,twentyMin,1,1635598801484,1046.74,7.669,1072.205,163804.69999998808,NaN,88,169,122,145,NaN,145,164.137,145,1,90,2,3519,NaN,NaN,NaN,NaN
165,164.79898,twentyMin,1,1635598802504,1054.3,7.669,1079.874,164803.90000003576,NaN,90,169,122,145,NaN,145,165.023,145,1,90,2,3520,NaN,NaN,NaN,NaN
166,165.502006,twentyMin,1,1635598803208,1061.85,7.668,1087.543,165503.80000001192,NaN,90,169,121,145,NaN,145,166.119,145,1,90,2,3521,NaN,NaN,NaN,NaN
167,166.753682,twentyMin,1,1635598804459,1069.41,7.668,1095.211,166808.80000001192,NaN,89,169,121,145,NaN,145,167.026,145,1,90,2,3522,NaN,NaN,NaN,NaN
168,167.471842,twentyMin,1,1635598805177,1076.96,7.669,1102.879,167514.90000003576,NaN,89,169,121,146,NaN,146,168.053,145,1,90,2,3523,NaN,NaN,NaN,NaN
169,168.496223,twentyMin,1,1635598806202,1084.56,7.67,1110.548,168504.69999998808,NaN,89,170,120,146,NaN,146,169.042,145,1,90,2,3524,NaN,NaN,NaN,NaN
170,169.701265,twentyMin,1,1635598807407,1092.16,7.67,1118.219,169709.40000003576,NaN,87,170,120,145,NaN,145,170.095,145,1,90,2,3525,NaN,NaN,NaN,NaN
171,170.601706,twentyMin,1,1635598808307,1099.76,7.669,1125.888,170603.80000001192,NaN,87,170,121,145,NaN,145,170.948,145,1,90,2,3526,NaN,NaN,NaN,NaN
172,171.431259,twentyMin,1,1635598809137,1107.36,7.669,1133.558,171514.5,NaN,86,170,120,145,NaN,145,171.892,145,1,90,2,3527,NaN,NaN,NaN,NaN
173,172.643928,twentyMin,1,1635598810350,1114.96,7.67,1141.226,172704.10000002384,NaN,86,170,120,146,NaN,146,173.042,145,1,90,2,3528,NaN,NaN,NaN,NaN
174,173.65375,twentyMin,1,1635598811359,1122.56,7.669,1148.896,173706.80000001192,NaN,86,170,120,145,NaN,145,173.996,145,1,90,2,3529,NaN,NaN,NaN,NaN
175,174.368204,twentyMin,1,1635598812074,1130.16,7.669,1156.566,174407.90000003576,NaN,86,170,120,145,NaN,145,175.035,145,1,90,2,3530,NaN,NaN,NaN,NaN
176,175.379094,twentyMin,1,1635598813085,1137.76,7.669,1164.235,175406.60000002384,NaN,86,170,119,145,NaN,145,176.025,145,1,90,2,3531,NaN,NaN,NaN,NaN
177,176.851848,twentyMin,1,1635598814557,1145.36,7.668,1171.903,176910.19999998808,NaN,89,170,119,145,NaN,145,177.078,145,1,90,2,3532,NaN,NaN,NaN,NaN
178,177.579212,twentyMin,1,1635598815285,1153,7.668,1179.572,177618.40000003576,NaN,89,171,119,145,NaN,145,178.109,145,1,90,2,3533,NaN,NaN,NaN,NaN
179,178.800647,twentyMin,1,1635598816506,1160.65,7.668,1187.239,178807.60000002384,NaN,89,171,118,145,NaN,145,179.180,145,1,90,2,3534,NaN,NaN,NaN,NaN
180,179.818255,twentyMin,1,1635598817524,1168.29,7.667,1194.907,179810.80000001192,NaN,89,171,118,145,NaN,145,180.229,145,1,90,2,3535,NaN,NaN,NaN,NaN
181,180.524575,twentyMin,1,1635598818230,1175.94,7.667,1202.574,180605.80000001192,NaN,89,171,118,145,NaN,145,181.171,145,1,90,2,3536,NaN,NaN,NaN,NaN
182,181.539562,twentyMin,1,1635598819245,1183.58,7.667,1210.241,181609.69999998808,NaN,89,171,118,145,NaN,145,182.066,145,1,90,2,3537,NaN,NaN,NaN,NaN
183,182.601981,twentyMin,1,1635598820308,1191.22,7.666,1217.908,182608.30000001192,NaN,88,171,117,145,NaN,145,182.996,145,1,90,2,3538,NaN,NaN,NaN,NaN
184,183.86348,twentyMin,1,1635598821569,1198.87,7.666,1225.574,183916.10000002384,NaN,90,171,117,145,NaN,145,184.159,145,1,90,2,3539,NaN,NaN,NaN,NaN
185,184.711391,twentyMin,1,1635598822417,1206.51,7.666,1233.241,184703.90000003576,NaN,91,171,117,145,NaN,145,185.066,145,1,90,2,3540,NaN,NaN,NaN,NaN
186,185.852176,twentyMin,1,1635598823558,1214.16,7.666,1240.907,185911.40000003576,NaN,91,171,116,145,NaN,145,186.054,145,1,90,2,3541,NaN,NaN,NaN,NaN
187,186.444626,twentyMin,1,1635598824150,1221.8,7.666,1248.573,186514,NaN,91,171,116,145,NaN,145,186.969,145,1,90,2,3542,NaN,NaN,NaN,NaN
188,187.666653,twentyMin,1,1635598825372,1229.22,7.666,1256.238,187716.69999998808,NaN,91,166,116,145,NaN,145,188.132,145,1,90,2,3543,NaN,NaN,NaN,NaN
189,188.67351,twentyMin,1,1635598826379,1236.69,7.665,1263.904,188713.19999998808,NaN,91,167,116,145,NaN,145,189.199,145,1,90,2,3544,NaN,NaN,NaN,NaN
190,189.390689,twentyMin,1,1635598827096,1244.15,7.665,1271.569,189418.30000001192,NaN,91,167,117,145,NaN,145,190.127,145,1,90,2,3545,NaN,NaN,NaN,NaN
191,190.401299,twentyMin,1,1635598828107,1251.62,7.665,1279.234,190409.19999998808,NaN,91,167,117,145,NaN,145,190.999,145,1,90,2,3546,NaN,NaN,NaN,NaN
192,191.602008,twentyMin,1,1635598829308,1259.13,7.665,1286.899,191613.60000002384,NaN,92,168,117,145,NaN,145,192.085,145,1,90,2,3547,NaN,NaN,NaN,NaN
193,192.601616,twentyMin,1,1635598830307,1266.64,7.665,1294.564,192604.10000002384,NaN,92,168,116,145,NaN,145,193.232,145,1,90,2,3548,NaN,NaN,NaN,NaN
194,193.835298,twentyMin,1,1635598831541,1274.15,7.665,1302.229,193904,NaN,92,168,116,145,NaN,145,194.161,145,1,90,2,3549,NaN,NaN,NaN,NaN
195,194.601813,twentyMin,1,1635598832307,1281.66,7.665,1309.894,194604.5,NaN,91,168,115,145,NaN,145,194.974,145,1,90,2,3550,NaN,NaN,NaN,NaN
196,195.556677,twentyMin,1,1635598833262,1289.17,7.665,1317.558,195611.10000002384,NaN,91,168,115,145,NaN,145,196.014,145,1,90,2,3551,NaN,NaN,NaN,NaN
197,196.779042,twentyMin,1,1635598834485,1296.73,7.664,1325.223,196805.80000001192,NaN,91,169,115,145,NaN,145,197.137,145,1,90,2,3552,NaN,NaN,NaN,NaN
198,197.786668,twentyMin,1,1635598835492,1304.06,7.664,1332.887,197809.60000002384,NaN,90,164,114,145,NaN,145,198.120,145,1,90,2,3553,NaN,NaN,NaN,NaN
199,198.502618,twentyMin,1,1635598836208,1311.43,7.664,1340.552,198513,NaN,90,165,114,145,NaN,145,198.999,145,1,90,2,3554,NaN,NaN,NaN,NaN
200,199.525503,twentyMin,1,1635598837231,1318.81,7.664,1348.216,199609.5,NaN,90,165,114,145,NaN,145,200.055,145,1,90,2,3555,NaN,NaN,NaN,NaN
201,200.728212,twentyMin,1,1635598838434,1326.23,7.664,1355.88,200812.19999998808,NaN,90,166,114,145,NaN,145,201.071,145,1,90,2,3556,NaN,NaN,NaN,NaN
202,201.873824,twentyMin,1,1635598839579,1333.65,7.664,1363.544,201912.80000001192,NaN,90,166,114,145,NaN,145,202.159,145,1,90,2,3557,NaN,NaN,NaN,NaN
203,202.689447,twentyMin,1,1635598840395,1341.07,7.664,1371.208,202714.30000001192,NaN,90,166,114,145,NaN,145,203.093,145,1,90,2,3558,NaN,NaN,NaN,NaN
204,203.602128,twentyMin,1,1635598841308,1348.54,7.664,1378.872,203608.90000003576,NaN,90,167,114,145,NaN,145,204.075,145,1,90,2,3559,NaN,NaN,NaN,NaN
205,204.413161,twentyMin,1,1635598842119,1356,7.664,1386.536,204418.19999998808,NaN,90,167,115,145,NaN,145,205.132,145,1,90,2,3560,NaN,NaN,NaN,NaN
206,205.426387,twentyMin,1,1635598843132,1363.47,7.664,1394.2,205510,NaN,90,167,115,145,NaN,145,206.011,145,1,90,2,3561,NaN,NaN,NaN,NaN
207,206.601619,twentyMin,1,1635598844307,1370.98,7.664,1401.864,206607.30000001192,NaN,90,168,114,145,NaN,145,206.961,145,1,90,2,3562,NaN,NaN,NaN,NaN
208,207.602221,twentyMin,1,1635598845308,1378.49,7.664,1409.528,207617,NaN,89,168,114,145,NaN,145,207.937,145,1,90,2,3563,NaN,NaN,NaN,NaN
209,208.366431,twentyMin,1,1635598846072,1386,7.664,1417.192,208404.5,NaN,90,168,114,145,NaN,145,208.988,145,1,90,2,3564,NaN,NaN,NaN,NaN
210,209.600273,twentyMin,1,1635598847306,1393.51,7.665,1424.855,209607.69999998808,NaN,89,168,113,146,NaN,146,210.029,145,1,90,2,3565,NaN,NaN,NaN,NaN
211,210.816648,twentyMin,1,1635598848522,1401.06,7.665,1432.52,210810.5,NaN,89,169,113,145,NaN,145,211.185,145,1,90,2,3566,NaN,NaN,NaN,NaN
212,211.834695,twentyMin,1,1635598849540,1408.62,7.663,1440.185,211910.90000003576,NaN,90,169,113,144,NaN,144,212.029,145,1,90,2,3567,NaN,NaN,NaN,NaN
213,212.540385,twentyMin,1,1635598850246,1416.17,7.663,1447.849,212604.40000003576,NaN,88,169,113,145,NaN,145,213.008,145,1,90,2,3568,NaN,NaN,NaN,NaN
214,213.556154,twentyMin,1,1635598851262,1423.73,7.663,1455.512,213610.5,NaN,89,169,113,145,NaN,145,214.130,145,1,90,2,3569,NaN,NaN,NaN,NaN
215,214.777833,twentyMin,1,1635598852483,1431.28,7.665,1463.176,214816.90000003576,NaN,89,169,114,146,NaN,146,215.172,145,1,90,2,3570,NaN,NaN,NaN,NaN
216,215.865621,twentyMin,1,1635598853571,1438.84,7.665,1470.84,215912.90000003576,NaN,90,169,114,145,NaN,145,216.264,145,1,90,2,3571,NaN,NaN,NaN,NaN
217,216.727148,twentyMin,1,1635598854433,1446.44,7.665,1478.505,216805.60000002384,NaN,90,170,114,145,NaN,145,217.239,145,1,90,2,3572,NaN,NaN,NaN,NaN
218,217.739642,twentyMin,1,1635598855445,1454.04,7.666,1486.17,217808.5,NaN,89,170,114,146,NaN,146,218.019,145,1,90,2,3573,NaN,NaN,NaN,NaN
219,218.602082,twentyMin,1,1635598856308,1461.64,7.667,1493.836,218616.30000001192,NaN,88,170,114,146,NaN,146,218.977,145,1,90,2,3574,NaN,NaN,NaN,NaN
220,219.723254,twentyMin,1,1635598857429,1469.24,7.667,1501.503,219807,NaN,90,170,113,145,NaN,145,220.112,145,1,90,2,3575,NaN,NaN,NaN,NaN
221,220.421977,twentyMin,1,1635598858128,1476.84,7.667,1509.17,220504.90000003576,NaN,90,170,114,145,NaN,145,220.970,145,1,90,2,3576,NaN,NaN,NaN,NaN
222,221.852209,twentyMin,1,1635598859558,1484.44,7.666,1516.837,221907.69999998808,NaN,90,170,114,145,NaN,145,222.043,145,1,90,2,3577,NaN,NaN,NaN,NaN
223,222.399829,twentyMin,1,1635598860105,1492.04,7.666,1524.503,222407.10000002384,NaN,89,170,114,145,NaN,145,223.084,145,1,90,2,3578,NaN,NaN,NaN,NaN
224,223.637914,twentyMin,1,1635598861344,1499.64,7.666,1532.169,223706.69999998808,NaN,90,170,114,145,NaN,145,224.126,145,1,90,2,3579,NaN,NaN,NaN,NaN
225,224.873389,twentyMin,1,1635598862579,1507.24,7.666,1539.835,224904.19999998808,NaN,90,170,115,145,NaN,145,225.242,145,1,90,2,3580,NaN,NaN,NaN,NaN
226,225.593162,twentyMin,1,1635598863299,1514.88,7.666,1547.501,225610,NaN,90,171,115,145,NaN,145,226.197,145,1,90,2,3581,NaN,NaN,NaN,NaN
227,226.60217,twentyMin,1,1635598864308,1522.53,7.665,1555.167,226611.30000001192,NaN,90,171,115,145,NaN,145,227.097,145,1,90,2,3582,NaN,NaN,NaN,NaN
228,227.602216,twentyMin,1,1635598865308,1530.17,7.665,1562.832,227613.19999998808,NaN,90,171,115,145,NaN,145,228.138,145,1,90,2,3583,NaN,NaN,NaN,NaN
229,228.863571,twentyMin,1,1635598866570,1537.81,7.665,1570.497,228916.80000001192,NaN,90,171,116,145,NaN,145,229.124,145,1,90,2,3584,NaN,NaN,NaN,NaN
230,229.555271,twentyMin,1,1635598867261,1545.46,7.665,1578.163,229609.40000003576,NaN,89,171,116,145,NaN,145,230.020,145,1,90,2,3585,NaN,NaN,NaN,NaN
231,230.602215,twentyMin,1,1635598868308,1553.1,7.665,1585.828,230607.40000003576,NaN,89,171,117,145,NaN,145,231.003,145,1,90,2,3586,NaN,NaN,NaN,NaN
232,231.602204,twentyMin,1,1635598869308,1560.75,7.665,1593.493,231611.69999998808,NaN,89,171,117,145,NaN,145,231.922,145,1,90,2,3587,NaN,NaN,NaN,NaN
233,232.503662,twentyMin,1,1635598870210,1568.39,7.665,1601.157,232511.5,NaN,89,171,119,145,NaN,145,233.034,145,1,90,2,3588,NaN,NaN,NaN,NaN
234,233.729401,twentyMin,1,1635598871435,1576.04,7.663,1608.822,233813.10000002384,NaN,87,171,119,144,NaN,144,234.073,145,1,90,2,3589,NaN,NaN,NaN,NaN
235,234.873944,twentyMin,1,1635598872580,1583.68,7.662,1616.485,234912.80000001192,NaN,86,171,119,144,NaN,144,235.157,145,1,90,2,3590,NaN,NaN,NaN,NaN
236,235.462003,twentyMin,1,1635598873168,1591.32,7.662,1624.147,235516.10000002384,NaN,86,171,120,145,NaN,145,235.975,145,1,90,2,3591,NaN,NaN,NaN,NaN
237,236.602208,twentyMin,1,1635598874308,1598.97,7.663,1631.809,236614.69999998808,NaN,86,171,121,146,NaN,146,237.102,145,1,90,2,3592,NaN,NaN,NaN,NaN
238,237.694774,twentyMin,1,1635598875401,1606.61,7.665,1639.472,237705,NaN,87,171,121,146,NaN,146,238.204,145,1,90,2,3593,NaN,NaN,NaN,NaN
239,238.399724,twentyMin,1,1635598876106,1614.26,7.666,1647.137,238415.69999998808,NaN,88,171,121,146,NaN,146,238.943,145,1,90,2,3594,NaN,NaN,NaN,NaN
240,239.409716,twentyMin,1,1635598877116,1621.9,7.667,1654.803,239417.5,NaN,89,171,121,146,NaN,146,239.917,145,1,90,2,3595,NaN,NaN,NaN,NaN
241,240.60232,twentyMin,1,1635598878308,1629.55,7.667,1662.47,240605.19999998808,NaN,90,171,120,145,NaN,145,240.956,145,1,90,2,3596,NaN,NaN,NaN,NaN
242,241.847417,twentyMin,1,1635598879553,1637.19,7.667,1670.137,241903.60000002384,NaN,91,171,120,145,NaN,145,242.112,145,1,90,2,3597,NaN,NaN,NaN,NaN
243,242.852184,twentyMin,1,1635598880558,1644.83,7.667,1677.804,242914.90000003576,NaN,91,171,120,145,NaN,145,243.034,145,1,90,2,3598,NaN,NaN,NaN,NaN
244,243.571519,twentyMin,1,1635598881278,1652.48,7.666,1685.471,243613.10000002384,NaN,90,171,120,145,NaN,145,244.102,145,1,90,2,3599,NaN,NaN,NaN,NaN
245,244.587781,twentyMin,1,1635598882294,1660.12,7.666,1693.137,244612.19999998808,NaN,91,171,120,145,NaN,145,245.057,145,1,90,2,3600,NaN,NaN,NaN,NaN
246,245.809516,twentyMin,1,1635598883516,1667.77,7.666,1700.803,245817.10000002384,NaN,91,171,120,145,NaN,145,246.099,145,1,90,2,3601,NaN,NaN,NaN,NaN
247,246.864688,twentyMin,1,1635598884571,1675.41,7.666,1708.469,246919.40000003576,NaN,91,171,119,145,NaN,145,247.167,145,1,90,2,3602,NaN,NaN,NaN,NaN
248,247.52832,twentyMin,1,1635598885234,1683.06,7.666,1716.135,247603.69999998808,NaN,91,171,119,145,NaN,145,248.087,145,1,90,2,3603,NaN,NaN,NaN,NaN
249,248.754993,twentyMin,1,1635598886461,1690.7,7.665,1723.8,248805,NaN,91,171,119,145,NaN,145,249.214,145,1,90,2,3604,NaN,NaN,NaN,NaN
250,249.481805,twentyMin,1,1635598887188,1698.35,7.665,1731.466,249503.60000002384,NaN,91,171,119,145,NaN,145,250.155,145,1,90,2,3605,NaN,NaN,NaN,NaN
251,250.497889,twentyMin,1,1635598888204,1705.99,7.665,1739.131,250503.60000002384,NaN,91,171,119,145,NaN,145,251.042,145,1,90,2,3606,NaN,NaN,NaN,NaN
252,251.603105,twentyMin,1,1635598889309,1713.63,7.665,1746.796,251605,NaN,91,171,120,145,NaN,145,251.982,145,1,90,2,3607,NaN,NaN,NaN,NaN
253,252.863484,twentyMin,1,1635598890569,1721.28,7.665,1754.461,252903.69999998808,NaN,91,171,119,145,NaN,145,253.153,145,1,90,2,3608,NaN,NaN,NaN,NaN
254,253.423263,twentyMin,1,1635598891129,1728.92,7.665,1762.126,253504.19999998808,NaN,91,171,119,145,NaN,145,253.953,145,1,90,2,3609,NaN,NaN,NaN,NaN
255,254.653828,twentyMin,1,1635598892360,1736.57,7.665,1769.79,254704.90000003576,NaN,90,171,118,145,NaN,145,255.045,145,1,90,2,3610,NaN,NaN,NaN,NaN
256,255.674813,twentyMin,1,1635598893381,1744.21,7.665,1777.455,255703.40000003576,NaN,89,171,117,145,NaN,145,256.097,145,1,90,2,3611,NaN,NaN,NaN,NaN
257,256.377607,twentyMin,1,1635598894084,1751.86,7.664,1785.12,256403.40000003576,NaN,89,171,116,145,NaN,145,257.040,193,2,90,4,3612,NaN,NaN,NaN,NaN
258,257.396673,twentyMin,1,1635598895103,1759.5,7.666,1792.784,257404.10000002384,NaN,88,171,116,146,NaN,146,258.160,203,2,90,4,3613,NaN,NaN,NaN,NaN
259,258.602141,twentyMin,1,1635598896308,1767.14,7.667,1800.45,258603.40000003576,NaN,88,171,115,146,NaN,146,259.044,203,2,90,4,3614,NaN,NaN,NaN,NaN
260,259.828473,twentyMin,1,1635598897534,1774.79,7.667,1808.117,259910.69999998808,NaN,92,171,115,145,NaN,145,260.156,203,2,90,4,3615,NaN,NaN,NaN,NaN
261,260.602286,twentyMin,1,1635598898308,1782.43,7.667,1815.784,260610.69999998808,NaN,92,171,114,145,NaN,145,261.091,203,2,90,4,3616,NaN,NaN,NaN,NaN
262,261.549328,twentyMin,1,1635598899255,1790.08,7.666,1823.45,261608.90000003576,NaN,92,171,115,145,NaN,145,262.178,203,2,90,4,3617,NaN,NaN,NaN,NaN
263,262.572412,twentyMin,1,1635598900278,1797.72,7.708,1831.117,262608.5,NaN,91,171,116,174,NaN,174,263.078,203,2,90,4,3618,NaN,NaN,NaN,NaN
264,263.602217,twentyMin,1,1635598901308,1805.46,7.786,1838.824,263607.10000002384,NaN,90,173,117,202,NaN,202,264.005,203,2,90,4,3619,NaN,NaN,NaN,NaN
265,264.602101,twentyMin,1,1635598902308,1813.28,7.859,1846.61,264605.6999999881,NaN,90,175,118,203,NaN,203,264.962,203,2,90,4,3620,NaN,NaN,NaN,NaN
266,265.505547,twentyMin,1,1635598903212,1821.19,7.927,1854.469,265514.3000000119,NaN,90,177,118,203,NaN,203,265.996,203,2,90,4,3621,NaN,NaN,NaN,NaN
267,266.852569,twentyMin,1,1635598904559,1829.15,7.989,1862.396,266919.10000002384,NaN,89,178,118,203,NaN,203,267.057,203,2,90,4,3622,NaN,NaN,NaN,NaN
268,267.481691,twentyMin,1,1635598905188,1837.15,8.048,1870.385,267506,NaN,90,179,118,204,NaN,204,268.108,203,2,90,4,3623,NaN,NaN,NaN,NaN
269,268.699543,twentyMin,1,1635598906406,1845.24,8.101,1878.433,268705.8000000119,NaN,89,181,119,203,NaN,203,269.097,203,2,90,4,3624,NaN,NaN,NaN,NaN
270,269.602447,twentyMin,1,1635598907308,1853.38,8.149,1886.533,269604.10000002384,NaN,89,182,119,203,NaN,203,270.108,203,2,90,4,3625,NaN,NaN,NaN,NaN
271,270.870528,twentyMin,1,1635598908577,1861.56,8.193,1894.683,270917.8000000119,NaN,88,183,120,202,NaN,202,271.294,203,2,90,4,3626,NaN,NaN,NaN,NaN
272,271.6455,twentyMin,1,1635598909352,1869.78,8.235,1902.876,271703.60000002384,NaN,88,184,120,203,NaN,203,272.069,203,2,90,4,3627,NaN,NaN,NaN,NaN
273,272.602231,twentyMin,1,1635598910308,1878.06,8.274,1911.111,272604.10000002384,NaN,87,185,120,204,NaN,204,272.940,203,2,90,4,3628,NaN,NaN,NaN,NaN
274,273.385179,twentyMin,1,1635598911091,1886.33,8.31,1919.385,273407.8000000119,NaN,87,185,120,203,NaN,203,273.963,203,2,90,4,3629,NaN,NaN,NaN,NaN
275,274.852332,twentyMin,1,1635598912558,1894.64,8.342,1927.695,274907,NaN,87,186,121,203,NaN,203,275.043,203,2,90,4,3630,NaN,NaN,NaN,NaN
276,275.852427,twentyMin,1,1635598913558,1903,8.372,1936.037,275910.10000002384,NaN,87,187,122,203,NaN,203,276.129,203,2,90,4,3631,NaN,NaN,NaN,NaN
277,276.832988,twentyMin,1,1635598914539,1911.4,8.4,1944.41,276913.60000002384,NaN,86,188,123,203,NaN,203,277.132,203,2,90,4,3632,NaN,NaN,NaN,NaN
278,277.555594,twentyMin,1,1635598915262,1919.81,8.426,1952.81,277608.40000003576,NaN,86,188,123,203,NaN,203,278.015,203,2,90,4,3633,NaN,NaN,NaN,NaN
279,278.569799,twentyMin,1,1635598916276,1928.26,8.449,1961.236,278608.3000000119,NaN,86,189,123,203,NaN,203,278.979,203,2,90,4,3634,NaN,NaN,NaN,NaN
280,279.542378,twentyMin,1,1635598917248,1936.71,8.471,1969.685,279611.40000003576,NaN,86,189,124,203,NaN,203,279.954,203,2,90,4,3635,NaN,NaN,NaN,NaN
281,280.86384,twentyMin,1,1635598918570,1944.93,8.493,1978.156,280905.8000000119,NaN,88,184,124,204,NaN,204,281.108,203,2,90,4,3636,NaN,NaN,NaN,NaN
282,281.516387,twentyMin,1,1635598919222,1952.89,8.512,1986.649,281508,NaN,88,178,124,204,NaN,204,282.202,203,2,90,4,3637,NaN,NaN,NaN,NaN
283,282.746556,twentyMin,1,1635598920453,1960.94,8.529,1995.162,282816.3000000119,NaN,88,180,123,203,NaN,203,283.244,203,2,90,4,3638,NaN,NaN,NaN,NaN
284,283.864654,twentyMin,1,1635598921571,1969.03,8.545,2003.691,283904.8000000119,NaN,88,181,123,203,NaN,203,284.093,203,2,90,4,3639,NaN,NaN,NaN,NaN
285,284.461501,twentyMin,1,1635598922168,1977.16,8.545,2003.691,284516.3000000119,NaN,NaN,182,123,NaN,NaN,NaN,284.928,203,2,90,4,3640,NaN,NaN,NaN,NaN
286,285.863703,twentyMin,1,1635598923570,1985.08,8.561,2012.236,285903.60000002384,NaN,90,177,123,204,NaN,204,286.093,203,2,90,4,3641,NaN,NaN,NaN,NaN
287,286.421743,twentyMin,1,1635598924128,1993.03,8.575,2020.797,286505.40000003576,NaN,90,178,123,204,NaN,204,286.969,203,2,90,4,3642,NaN,NaN,NaN,NaN
288,287.651855,twentyMin,1,1635598925358,2001.08,8.587,2029.372,287715.1999999881,NaN,91,180,123,203,NaN,203,288.045,203,2,90,4,3643,NaN,NaN,NaN,NaN
289,288.665043,twentyMin,1,1635598926370,2009.17,8.599,2037.96,288704.8000000119,NaN,91,181,124,203,NaN,203,289.000,203,2,90,4,3644,NaN,NaN,NaN,NaN
290,289.375722,twentyMin,1,1635598927081,2017.04,8.609,2046.558,289414.5,NaN,91,176,124,203,NaN,203,289.900,203,2,90,4,3645,NaN,NaN,NaN,NaN
291,290.863467,twentyMin,1,1635598928569,2024.68,8.619,2055.167,290919.3000000119,NaN,91,171,126,203,NaN,203,291.331,203,2,90,4,3646,NaN,NaN,NaN,NaN
292,291.850185,twentyMin,1,1635598929555,2032.42,8.627,2063.786,291913.10000002384,NaN,92,173,126,203,NaN,203,292.234,203,2,90,4,3647,NaN,NaN,NaN,NaN
293,292.577093,twentyMin,1,1635598930282,2040.2,8.635,2072.413,292603.5,NaN,92,174,127,203,NaN,203,293.039,203,2,90,4,3648,NaN,NaN,NaN,NaN
294,293.599302,twentyMin,1,1635598931305,2048.06,8.643,2081.048,293606.60000002384,NaN,92,176,129,203,NaN,203,293.979,203,2,90,4,3649,NaN,NaN,NaN,NaN
295,294.808317,twentyMin,1,1635598932514,2056.02,8.65,2089.691,294815.3000000119,NaN,92,178,130,203,NaN,203,295.148,203,2,90,4,3650,NaN,NaN,NaN,NaN
296,295.86395,twentyMin,1,1635598933569,2063.76,8.656,2098.341,295916.10000002384,NaN,91,173,130,203,NaN,203,296.114,203,2,90,4,3651,NaN,NaN,NaN,NaN
297,296.53682,twentyMin,1,1635598934242,2071.53,8.662,2106.998,296606,NaN,91,174,130,203,NaN,203,296.922,203,2,90,4,3652,NaN,NaN,NaN,NaN
298,297.599624,twentyMin,1,1635598935305,2079.4,8.668,2115.66,297604.6999999881,NaN,92,176,129,203,NaN,203,297.994,203,2,90,4,3653,NaN,NaN,NaN,NaN
299,298.764939,twentyMin,1,1635598936470,2087.31,8.673,2124.327,298814.10000002384,NaN,92,177,130,203,NaN,203,299.031,203,2,90,4,3654,NaN,NaN,NaN,NaN
300,299.472636,twentyMin,1,1635598937178,2095,8.677,2133,299511.3000000119,NaN,93,172,130,203,NaN,203,299.979,203,2,90,4,3655,NaN,NaN,NaN,NaN
301,300.48919,twentyMin,1,1635598938194,2102.51,8.682,2141.677,300512.3000000119,NaN,93,168,130,203,NaN,203,301.107,203,2,90,4,3656,NaN,NaN,NaN,NaN
302,301.710255,twentyMin,1,1635598939415,2110.11,8.687,2150.359,301718.40000003576,NaN,93,170,131,204,NaN,204,302.100,203,2,90,4,3657,NaN,NaN,NaN,NaN
303,302.598885,twentyMin,1,1635598940304,2117.8,8.692,2159.046,302613.10000002384,NaN,94,172,131,204,NaN,204,303.103,203,2,90,4,3658,NaN,NaN,NaN,NaN
304,303.43536,twentyMin,1,1635598941141,2125.58,8.694,2167.737,303505,NaN,94,174,131,202,NaN,202,304.140,203,2,90,4,3659,NaN,NaN,NaN,NaN
305,304.644179,twentyMin,1,1635598942349,2133.4,8.697,2176.431,304716.6999999881,NaN,94,175,132,203,NaN,203,305.073,203,2,90,4,3660,NaN,NaN,NaN,NaN
